id_student,final_result,total_clicks,active_days,avg_daily_clicks,first_active_day,last_active_day,quizzes_attempted,avg_quiz_score,date_registration,date_unregistration,unregistered_flag
561363,Pass,2221.0,79.0,3.7140468227424748,-16.0,240.0,13.0,77.23076923076923,-29.0,0.0,0
561559,Pass,3501.0,104.0,5.583732057416268,-16.0,233.0,13.0,75.92307692307692,-124.0,0.0,0
561774,Pass,4412.0,148.0,3.8701754385964913,-18.0,240.0,13.0,76.84615384615384,-102.0,0.0,0
561823,Withdrawn,481.0,59.0,1.794776119402985,-9.0,158.0,3.0,43.0,-299.0,163.0,1
562450,Pass,865.0,66.0,3.5596707818930042,-18.0,241.0,5.0,70.2,-79.0,0.0,0
562585,Withdrawn,225.0,21.0,2.5,-16.0,119.0,3.0,49.333333333333336,-297.0,128.0,1
562825,Pass,1505.0,69.0,3.4049773755656108,-2.0,234.0,10.0,66.3,-22.0,0.0,0
563046,Pass,961.0,96.0,2.737891737891738,-16.0,265.0,12.0,58.083333333333336,-115.0,0.0,0
563556,Withdrawn,37.0,6.0,2.3125,-17.0,-8.0,0.0,0.0,-106.0,-1.0,1
563631,Fail,163.0,7.0,2.232876712328767,-17.0,17.0,1.0,30.0,-66.0,0.0,0
563819,Pass,952.0,85.0,2.8,-6.0,248.0,13.0,65.15384615384616,-177.0,0.0,0
563967,Withdrawn,1549.0,107.0,3.1676891615541924,-11.0,265.0,6.0,54.333333333333336,-148.0,38.0,1
564325,Withdrawn,266.0,21.0,1.9703703703703703,-18.0,37.0,1.0,69.0,-130.0,44.0,1
564444,Withdrawn,250.0,3.0,7.575757575757576,-7.0,1.0,0.0,0.0,-165.0,9.0,1
564700,Withdrawn,2788.0,130.0,3.9322990126939352,-17.0,234.0,5.0,77.4,-24.0,34.0,1
564841,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.0,-29.0,1
565275,Withdrawn,3895.0,174.0,3.8679245283018866,-18.0,263.0,4.0,88.0,-262.0,-29.0,1
565399,Distinction,2490.0,112.0,3.5775862068965516,-17.0,231.0,7.0,96.85714285714286,-17.0,0.0,0
565838,Fail,1112.0,24.0,5.398058252427185,-15.0,28.0,2.0,77.0,-44.0,0.0,0
565883,Withdrawn,6286.0,180.0,4.8131699846860645,-18.0,268.0,9.0,70.66666666666667,-215.0,77.0,1
566185,Fail,2103.0,136.0,2.5803680981595094,-17.0,243.0,16.0,54.125,-268.0,0.0,0
566310,Pass,11143.0,227.0,5.185202419730107,-18.0,268.0,13.0,79.92307692307692,-176.0,0.0,0
566428,Distinction,968.0,49.0,3.3379310344827586,-17.0,234.0,12.0,85.83333333333333,-25.0,0.0,0
566664,Withdrawn,2718.0,93.0,4.026666666666666,-12.0,247.0,5.0,62.6,-78.0,39.0,1
566670,Pass,2990.0,90.0,5.05922165820643,-11.0,229.0,5.0,72.2,-108.0,0.0,0
566704,Withdrawn,263.0,16.0,2.5784313725490198,-17.0,20.0,0.0,0.0,-263.0,23.0,1
566715,Pass,415.0,42.0,2.426900584795322,-1.0,227.0,3.0,86.33333333333333,-24.0,0.0,0
566871,Fail,1273.0,29.0,3.8343373493975905,2.0,48.0,3.0,76.66666666666667,-25.0,0.0,0
566872,Withdrawn,176.0,16.0,2.5142857142857142,-13.0,67.0,2.0,47.0,-149.0,67.0,1
568047,Fail,302.0,13.0,3.4318181818181817,-11.0,193.0,2.0,37.5,-186.0,0.0,0
568084,Distinction,4099.0,160.0,3.802411873840445,-18.0,268.0,21.0,89.66666666666667,-150.0,0.0,0
569080,Distinction,9555.0,200.0,4.429763560500695,-18.0,267.0,21.0,91.04761904761905,-137.0,0.0,0
569108,Distinction,6375.0,203.0,3.772189349112426,-16.0,262.0,21.0,93.9047619047619,-45.0,0.0,0
569342,Fail,3920.0,167.0,2.8592268417213713,-18.0,255.0,9.0,69.33333333333333,-131.0,-130.0,1
569609,Pass,5600.0,162.0,3.402187120291616,-18.0,236.0,20.0,74.15,-130.0,0.0,0
569712,Withdrawn,6753.0,144.0,4.619015047879617,-18.0,263.0,15.0,88.2,-149.0,100.0,1
569928,Withdrawn,1214.0,110.0,2.1795332136445245,-18.0,242.0,7.0,74.57142857142857,-268.0,-205.0,1
570113,Withdrawn,136.0,5.0,3.7777777777777777,-18.0,21.0,1.0,40.0,-45.0,31.0,1
570377,Withdrawn,1254.0,35.0,4.8984375,-11.0,123.0,2.0,69.5,-176.0,123.0,1
570410,Pass,599.0,39.0,3.2378378378378376,-16.0,228.0,6.0,50.666666666666664,-58.0,0.0,0
570488,Withdrawn,1275.0,37.0,5.425531914893617,-14.0,120.0,3.0,74.33333333333333,-151.0,144.0,1
570514,Withdrawn,1177.0,42.0,3.9364548494983276,-18.0,41.0,2.0,15.0,-60.0,46.0,1
570872,Pass,2262.0,167.0,2.432258064516129,-18.0,260.0,16.0,68.0625,-116.0,0.0,0
570967,Pass,1343.0,75.0,3.761904761904762,-18.0,228.0,5.0,60.4,-157.0,0.0,0
571025,Withdrawn,2801.0,84.0,4.22473604826546,-18.0,227.0,10.0,65.1,-255.0,227.0,1
571128,Withdrawn,3357.0,140.0,3.81044267877412,-16.0,240.0,4.0,81.0,-25.0,14.0,1
571129,Distinction,7140.0,184.0,3.9644641865630206,-18.0,241.0,9.0,98.66666666666667,-29.0,0.0,0
571233,Withdrawn,2333.0,94.0,3.674015748031496,-18.0,221.0,6.0,72.83333333333333,-25.0,128.0,1
571276,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213.0,-179.0,1
571365,Withdrawn,24.0,2.0,1.411764705882353,8.0,12.0,0.0,0.0,-28.0,17.0,1
571389,Withdrawn,802.0,26.0,4.531073446327683,-18.0,121.0,2.0,64.5,-22.0,121.0,1
571571,Distinction,1332.0,79.0,2.485074626865672,-18.0,241.0,6.0,96.66666666666667,-128.0,0.0,0
571595,Fail,1482.0,79.0,3.470725995316159,-17.0,179.0,4.0,68.5,-141.0,0.0,0
571702,Withdrawn,10.0,1.0,1.4285714285714286,8.0,8.0,0.0,0.0,-255.0,12.0,1
571776,Pass,4462.0,230.0,2.3227485684539304,-18.0,254.0,14.0,88.35714285714286,-281.0,0.0,0
571992,Withdrawn,1312.0,71.0,3.5749318801089918,-11.0,243.0,4.0,55.5,-161.0,221.0,1
572036,Pass,4855.0,149.0,4.40562613430127,-18.0,235.0,21.0,77.95238095238095,-218.0,0.0,0
572154,Withdrawn,6590.0,197.0,3.793897524467473,-18.0,239.0,19.0,72.42105263157895,-123.0,158.0,1
572241,Withdrawn,773.0,71.0,2.356707317073171,-17.0,123.0,3.0,64.66666666666667,-298.0,-60.0,1
572279,Withdrawn,728.0,40.0,4.821192052980132,-14.0,142.0,3.0,51.0,-144.0,38.0,1
572303,Pass,2571.0,122.0,3.365183246073298,-18.0,255.0,13.0,70.6923076923077,-136.0,0.0,0
572382,Fail,1003.0,78.0,3.2885245901639344,-18.0,207.0,14.0,44.642857142857146,-269.0,0.0,0
572401,Fail,201.0,16.0,2.6103896103896105,-4.0,196.0,2.0,25.5,-78.0,0.0,0
572438,Pass,2726.0,150.0,3.083710407239819,-18.0,241.0,5.0,88.4,-269.0,0.0,0
572570,Pass,4690.0,161.0,3.43841642228739,-13.0,266.0,13.0,73.23076923076923,-144.0,0.0,0
572854,Distinction,6147.0,168.0,5.105481727574751,-17.0,247.0,16.0,89.25,-155.0,0.0,0
572891,Pass,2578.0,82.0,4.275290215588723,-11.0,255.0,13.0,66.46153846153847,-190.0,0.0,0
572909,Withdrawn,77.0,20.0,1.2833333333333334,-7.0,70.0,1.0,48.0,-263.0,-59.0,1
573153,Withdrawn,1894.0,91.0,3.443636363636364,-13.0,264.0,6.0,61.166666666666664,-185.0,38.0,1
573166,Withdrawn,2152.0,93.0,3.6168067226890757,-18.0,235.0,16.0,77.3125,-92.0,121.0,1
573197,Withdrawn,193.0,12.0,2.8805970149253732,1.0,63.0,2.0,39.0,-273.0,69.0,1
573377,Pass,3416.0,143.0,3.5035897435897434,-16.0,236.0,12.0,62.75,-148.0,0.0,0
573440,Pass,3000.0,156.0,2.8846153846153846,-18.0,268.0,12.0,74.16666666666667,-74.0,0.0,0
573462,Withdrawn,1155.0,43.0,5.397196261682243,-5.0,233.0,4.0,55.5,-59.0,19.0,1
573558,Pass,4320.0,125.0,4.145873320537428,-16.0,227.0,13.0,64.23076923076923,-95.0,0.0,0
573662,Withdrawn,2115.0,93.0,4.839816933638444,-3.0,235.0,7.0,61.0,-246.0,200.0,1
573665,Withdrawn,10.0,1.0,5.0,-13.0,-13.0,0.0,0.0,-22.0,-10.0,1
573696,Fail,998.0,62.0,2.803370786516854,-16.0,79.0,3.0,66.0,-185.0,0.0,0
573697,Withdrawn,2448.0,88.0,3.594713656387665,-18.0,222.0,6.0,85.66666666666667,-144.0,110.0,1
573701,Fail,137.0,11.0,3.186046511627907,-9.0,58.0,1.0,50.0,-134.0,107.0,1
574221,Distinction,1231.0,80.0,3.047029702970297,-18.0,239.0,9.0,95.44444444444444,-44.0,0.0,0
574283,Fail,3015.0,113.0,3.3241455347298787,-18.0,264.0,16.0,77.0,-255.0,0.0,0
574523,Withdrawn,920.0,36.0,3.8983050847457625,-17.0,228.0,6.0,67.16666666666667,-154.0,32.0,1
574529,Fail,985.0,46.0,3.272425249169435,-17.0,130.0,5.0,43.8,-269.0,0.0,0
574551,Fail,1735.0,57.0,4.530026109660574,-16.0,257.0,16.0,81.9375,-226.0,0.0,0
574564,Withdrawn,145.0,2.0,7.631578947368421,-14.0,5.0,0.0,0.0,-263.0,0.0,1
574580,Fail,488.0,13.0,3.7829457364341086,8.0,43.0,0.0,0.0,-141.0,0.0,0
574663,Withdrawn,427.0,16.0,3.116788321167883,-14.0,44.0,1.0,82.0,-22.0,44.0,1
574817,Distinction,752.0,32.0,4.0,1.0,241.0,7.0,87.85714285714286,-4.0,0.0,0
574830,Withdrawn,2184.0,129.0,3.4339622641509435,-18.0,233.0,5.0,85.4,-141.0,27.0,1
575166,Withdrawn,4406.0,152.0,4.43705941591138,-18.0,239.0,10.0,75.9,-74.0,213.0,1
575287,Withdrawn,90.0,3.0,3.103448275862069,18.0,20.0,1.0,60.0,-268.0,-2.0,1
575419,Withdrawn,1623.0,70.0,4.129770992366412,-16.0,158.0,4.0,48.0,-129.0,-24.0,1
575545,Withdrawn,2225.0,94.0,4.513184584178499,-18.0,233.0,4.0,82.0,-178.0,44.0,1
575703,Withdrawn,2464.0,122.0,4.052631578947368,-14.0,265.0,4.0,82.0,-116.0,27.0,1
575733,Pass,6775.0,154.0,4.767769176636172,-16.0,233.0,13.0,71.53846153846153,-165.0,0.0,0
575745,Pass,4679.0,159.0,4.435071090047393,-13.0,268.0,13.0,77.0,-144.0,0.0,0
575824,Pass,3946.0,136.0,5.863298662704309,-18.0,240.0,9.0,80.33333333333333,-99.0,0.0,0
575967,Distinction,1313.0,131.0,2.950561797752809,-17.0,238.0,7.0,85.71428571428571,-93.0,0.0,0
576191,Fail,819.0,36.0,3.7916666666666665,-12.0,191.0,6.0,79.16666666666667,-150.0,0.0,0
576383,Distinction,4284.0,224.0,2.910326086956522,-18.0,261.0,16.0,92.625,-149.0,0.0,0
576413,Distinction,10891.0,271.0,3.314363968350578,-18.0,261.0,13.0,91.6923076923077,-268.0,0.0,0
576475,Pass,3174.0,141.0,3.9625468164794007,-18.0,241.0,6.0,76.0,-67.0,0.0,0
576516,Fail,3305.0,167.0,3.943914081145585,-16.0,255.0,13.0,57.61538461538461,-109.0,0.0,0
576780,Distinction,8238.0,201.0,4.064134188455846,-18.0,268.0,19.0,91.42105263157895,-209.0,0.0,0
576782,Fail,730.0,35.0,3.882978723404255,-18.0,227.0,8.0,58.75,-41.0,0.0,0
577035,Distinction,3317.0,131.0,3.2455968688845402,-17.0,234.0,16.0,88.1875,-260.0,0.0,0
577236,Distinction,1586.0,100.0,2.8422939068100357,-18.0,235.0,5.0,86.2,-127.0,0.0,0
577245,Fail,6281.0,149.0,4.6491487786824575,-18.0,241.0,13.0,64.76923076923077,-25.0,0.0,0
577273,Fail,35.0,3.0,2.0588235294117645,17.0,83.0,1.0,50.0,-29.0,0.0,0
577352,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.0,76.0,1
577414,Pass,1697.0,106.0,2.8236272878535775,-18.0,254.0,15.0,78.53333333333333,-79.0,0.0,0
577427,Withdrawn,1390.0,51.0,4.19939577039275,-17.0,242.0,4.0,61.25,-124.0,126.0,1
577502,Pass,2673.0,101.0,4.131375579598146,-18.0,236.0,6.0,84.16666666666667,-107.0,0.0,0
577603,Withdrawn,25.0,3.0,2.272727272727273,-18.0,-15.0,0.0,0.0,-138.0,-12.0,1
577686,Fail,2300.0,108.0,3.1207598371777476,-13.0,247.0,12.0,71.75,-40.0,0.0,0
577688,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-291.0,0.0,1
578034,Withdrawn,4557.0,223.0,3.410928143712575,-11.0,261.0,9.0,68.55555555555556,-117.0,152.0,1
578189,Pass,2533.0,133.0,3.945482866043614,-18.0,230.0,9.0,83.11111111111111,-170.0,0.0,0
578450,Fail,1249.0,37.0,6.033816425120773,0.0,238.0,7.0,46.142857142857146,-211.0,0.0,0
578541,Withdrawn,2691.0,103.0,3.691358024691358,-18.0,236.0,6.0,53.166666666666664,-51.0,44.0,1
578655,Pass,4967.0,124.0,5.416575790621592,-17.0,239.0,9.0,69.33333333333333,-138.0,0.0,0
578823,Withdrawn,1551.0,103.0,2.7451327433628316,-18.0,241.0,10.0,55.2,-157.0,101.0,1
578850,Pass,1585.0,109.0,2.3551263001485885,-15.0,239.0,16.0,79.6875,-123.0,0.0,0
578958,Pass,3359.0,168.0,3.392929292929293,-18.0,239.0,11.0,50.45454545454545,-50.0,0.0,0
579027,Fail,523.0,29.0,4.798165137614679,-10.0,165.0,2.0,86.5,-136.0,0.0,0
579321,Withdrawn,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,-170.0,39.0,1
579340,Withdrawn,1392.0,92.0,3.6923076923076925,-15.0,237.0,5.0,81.6,-198.0,47.0,1
579343,Pass,9223.0,221.0,4.006516072980017,-18.0,263.0,13.0,80.76923076923077,-44.0,0.0,0
579372,Withdrawn,1078.0,91.0,2.566666666666667,-18.0,254.0,8.0,67.0,-186.0,66.0,1
579550,Pass,950.0,58.0,3.1986531986531985,-18.0,237.0,8.0,62.125,-54.0,0.0,0
580477,Withdrawn,1754.0,73.0,3.508,-17.0,156.0,8.0,65.25,-161.0,167.0,1
580511,Withdrawn,549.0,34.0,2.5416666666666665,2.0,200.0,4.0,68.25,-78.0,200.0,1
580525,Distinction,1113.0,124.0,2.2901234567901234,-18.0,235.0,9.0,82.0,-24.0,0.0,0
580689,Withdrawn,1416.0,68.0,3.2930232558139534,-18.0,135.0,5.0,61.2,-199.0,234.0,1
580722,Withdrawn,343.0,33.0,2.7886178861788617,-18.0,142.0,4.0,65.25,-67.0,149.0,1
580768,Withdrawn,160.0,17.0,2.0253164556962027,11.0,72.0,2.0,21.0,-257.0,89.0,1
580779,Pass,7086.0,212.0,3.6282642089093704,-17.0,257.0,21.0,76.28571428571429,-116.0,0.0,0
581123,Withdrawn,1781.0,114.0,2.650297619047619,-15.0,255.0,16.0,61.5625,-144.0,149.0,1
581328,Withdrawn,40.0,12.0,1.7391304347826086,-18.0,44.0,0.0,0.0,-260.0,58.0,1
581611,Pass,1218.0,71.0,3.3739612188365653,-6.0,228.0,5.0,94.6,-29.0,0.0,0
581614,Pass,2665.0,104.0,3.98355754857997,-9.0,240.0,17.0,71.94117647058823,-273.0,0.0,0
581744,Withdrawn,1526.0,63.0,4.3976945244956775,-9.0,265.0,6.0,59.5,-214.0,107.0,1
581745,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.0,-68.0,1
582087,Fail,12732.0,197.0,6.942202835332607,-4.0,262.0,9.0,72.77777777777777,-131.0,0.0,0
582108,Fail,3349.0,123.0,3.712860310421286,-18.0,260.0,21.0,66.19047619047619,-268.0,0.0,0
582723,Withdrawn,4322.0,113.0,5.060889929742388,-11.0,268.0,6.0,75.5,-65.0,52.0,1
582827,Withdrawn,1321.0,71.0,4.193650793650794,-10.0,253.0,6.0,41.833333333333336,-81.0,174.0,1
582879,Pass,3852.0,197.0,2.448823903369358,-18.0,261.0,16.0,80.375,-151.0,0.0,0
582950,Distinction,6170.0,203.0,3.659549228944247,-18.0,266.0,21.0,86.9047619047619,-144.0,0.0,0
583032,Pass,5008.0,150.0,4.715630885122411,-16.0,252.0,13.0,82.07692307692308,-155.0,0.0,0
583051,Withdrawn,483.0,13.0,5.819277108433735,12.0,91.0,3.0,93.33333333333333,-172.0,93.0,1
583052,Pass,3525.0,189.0,3.1194690265486726,-15.0,251.0,9.0,85.66666666666667,-95.0,0.0,0
583192,Pass,3648.0,196.0,2.526315789473684,-18.0,265.0,13.0,76.6923076923077,-75.0,0.0,0
583238,Withdrawn,2915.0,119.0,4.059888579387187,-17.0,257.0,4.0,93.5,-45.0,16.0,1
583906,Distinction,2393.0,114.0,3.4681159420289855,-16.0,235.0,9.0,96.44444444444444,-17.0,0.0,0
584077,Withdrawn,697.0,43.0,2.2268370607028753,-25.0,88.0,8.0,56.75,-260.0,89.0,1
584191,Pass,7271.0,185.0,4.2745443856554965,-15.0,247.0,12.0,76.33333333333333,-32.0,0.0,0
584305,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-151.0,23.0,1
584446,Pass,2099.0,83.0,3.521812080536913,-6.0,236.0,20.0,63.2,-257.0,0.0,0
584468,Withdrawn,5490.0,181.0,3.5858915741345525,-18.0,268.0,12.0,87.75,-138.0,-1.0,1
584586,Withdrawn,228.0,20.0,2.6206896551724137,9.0,235.0,5.0,66.2,-214.0,-108.0,1
584749,Withdrawn,78.0,7.0,3.0,-18.0,32.0,0.0,0.0,-138.0,0.0,1
584756,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.0,0.0,0
584771,Withdrawn,4634.0,142.0,4.552062868369352,-18.0,268.0,23.0,75.04347826086956,-193.0,47.0,1
584913,Withdrawn,181.0,4.0,4.641025641025641,1.0,33.0,0.0,0.0,-247.0,61.0,1
584940,Pass,2451.0,157.0,3.1625806451612903,-14.0,240.0,7.0,67.85714285714286,-17.0,0.0,0
585011,Withdrawn,1536.0,89.0,3.7832512315270934,-11.0,240.0,5.0,90.8,-137.0,21.0,1
585057,Pass,411.0,46.0,2.795918367346939,-8.0,228.0,9.0,76.0,-141.0,0.0,0
585093,Distinction,11629.0,244.0,4.758183306055646,-18.0,268.0,21.0,94.61904761904762,-57.0,0.0,0
585383,Pass,3017.0,111.0,3.541079812206573,-18.0,239.0,21.0,83.14285714285714,-242.0,0.0,0
585393,Distinction,15356.0,241.0,3.980300673924313,-18.0,239.0,13.0,95.6923076923077,-74.0,0.0,0
585397,Pass,5429.0,140.0,3.911383285302594,-14.0,235.0,13.0,84.61538461538461,-17.0,0.0,0
585433,Withdrawn,2837.0,117.0,3.6892067620286086,-12.0,267.0,4.0,82.25,-193.0,13.0,1
585455,Pass,4471.0,164.0,4.562244897959184,-18.0,268.0,13.0,85.61538461538461,-208.0,0.0,0
585464,Withdrawn,2402.0,86.0,4.266429840142096,-13.0,235.0,5.0,77.8,-246.0,15.0,1
585681,Withdrawn,1210.0,61.0,3.9413680781758957,-8.0,163.0,4.0,81.75,-246.0,171.0,1
585695,Distinction,2135.0,129.0,3.0587392550143266,-17.0,240.0,14.0,96.28571428571429,-181.0,0.0,0
585709,Pass,4519.0,183.0,3.342455621301775,-18.0,241.0,6.0,81.33333333333333,-109.0,0.0,0
585769,Withdrawn,7014.0,146.0,4.456162642947904,-18.0,157.0,11.0,86.63636363636364,-110.0,152.0,1
585900,Fail,315.0,23.0,3.2142857142857144,-18.0,115.0,3.0,67.66666666666667,-243.0,0.0,0
586060,Fail,472.0,10.0,5.827160493827161,-8.0,15.0,0.0,0.0,-248.0,0.0,0
586132,Withdrawn,764.0,49.0,3.5045871559633026,-17.0,144.0,3.0,90.66666666666667,-232.0,219.0,1
586436,Fail,59.0,13.0,1.84375,-10.0,58.0,0.0,0.0,-61.0,0.0,0
586473,Fail,1784.0,48.0,4.539440203562341,-12.0,136.0,4.0,51.25,-164.0,0.0,0
586476,Withdrawn,2040.0,94.0,3.870967741935484,-18.0,262.0,13.0,79.15384615384616,-156.0,-53.0,1
586526,Withdrawn,1445.0,110.0,2.3844884488448845,-18.0,259.0,9.0,53.666666666666664,-221.0,131.0,1
586716,Withdrawn,1888.0,73.0,4.233183856502242,-16.0,235.0,6.0,68.33333333333333,-130.0,104.0,1
586921,Withdrawn,3416.0,144.0,3.5920084121976865,-17.0,243.0,8.0,68.75,-209.0,107.0,1
586962,Withdrawn,3124.0,115.0,4.291208791208791,-14.0,239.0,4.0,81.0,-109.0,10.0,1
587122,Withdrawn,1739.0,55.0,4.751366120218579,-14.0,134.0,8.0,77.125,-142.0,143.0,1
587179,Withdrawn,31.0,4.0,2.3846153846153846,-5.0,10.0,0.0,0.0,-193.0,0.0,1
587585,Fail,34.0,4.0,1.5454545454545454,28.0,38.0,0.0,0.0,-28.0,0.0,0
587621,Withdrawn,2938.0,120.0,3.771501925545571,-12.0,261.0,11.0,50.63636363636363,-236.0,100.0,1
587783,Pass,6563.0,201.0,3.623964660408614,-18.0,256.0,21.0,91.38095238095238,-32.0,0.0,0
587884,Withdrawn,686.0,33.0,4.5131578947368425,-15.0,104.0,2.0,79.5,-198.0,131.0,1
587906,Pass,8755.0,240.0,3.3365091463414633,-18.0,264.0,9.0,88.33333333333333,-178.0,0.0,0
587911,Pass,3844.0,151.0,3.333911535125759,-18.0,254.0,13.0,85.0,-45.0,0.0,0
588059,Withdrawn,111.0,3.0,3.46875,-6.0,12.0,0.0,0.0,-128.0,18.0,1
588125,Withdrawn,3834.0,155.0,3.375,-17.0,233.0,5.0,75.4,-221.0,26.0,1
588175,Withdrawn,897.0,23.0,4.4405940594059405,-18.0,96.0,3.0,74.66666666666667,-171.0,142.0,1
588219,Fail,1348.0,128.0,3.036036036036036,-18.0,256.0,16.0,51.125,-236.0,0.0,0
588274,Distinction,13824.0,217.0,4.35813366960908,-18.0,241.0,13.0,98.3076923076923,-178.0,0.0,0
588402,Fail,2853.0,112.0,4.110951008645533,-5.0,262.0,13.0,70.92307692307692,-74.0,0.0,0
588430,Pass,1563.0,132.0,2.1618257261410787,-11.0,235.0,15.0,65.8,-226.0,0.0,0
588460,Withdrawn,3426.0,140.0,3.988358556461001,-18.0,224.0,8.0,63.125,-235.0,219.0,1
588464,Withdrawn,228.0,10.0,3.8,-3.0,102.0,4.0,37.75,-10.0,132.0,1
588473,Distinction,1224.0,64.0,3.272727272727273,-18.0,238.0,9.0,91.0,-25.0,0.0,0
588524,Pass,2078.0,115.0,3.0785185185185187,-17.0,255.0,13.0,70.53846153846153,-115.0,0.0,0
588590,Fail,260.0,14.0,3.611111111111111,-1.0,212.0,2.0,50.0,-89.0,0.0,0
588676,Pass,4692.0,158.0,4.0588235294117645,-18.0,240.0,13.0,67.84615384615384,-120.0,0.0,0
588694,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-232.0,-75.0,1
588707,Distinction,3749.0,135.0,3.220790378006873,-18.0,247.0,16.0,89.5,-68.0,0.0,0
588710,Withdrawn,1242.0,70.0,3.320855614973262,-11.0,264.0,5.0,68.4,-214.0,40.0,1
588846,Fail,563.0,33.0,3.8299319727891157,-10.0,228.0,4.0,34.5,-17.0,0.0,0
588956,Pass,284.0,29.0,2.8686868686868685,-17.0,235.0,4.0,73.5,-199.0,0.0,0
589018,Withdrawn,463.0,24.0,4.327102803738318,23.0,93.0,2.0,59.0,-134.0,107.0,1
589023,Withdrawn,390.0,26.0,3.5135135135135136,1.0,92.0,0.0,0.0,-225.0,100.0,1
589108,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.0,0.0,1
589327,Withdrawn,2456.0,89.0,4.30122591943958,-17.0,268.0,13.0,56.61538461538461,-129.0,180.0,1
589390,Pass,1642.0,114.0,3.995133819951338,-18.0,227.0,5.0,84.8,-228.0,0.0,0
589517,Withdrawn,1090.0,41.0,4.887892376681615,-10.0,103.0,2.0,95.0,-117.0,115.0,1
589525,Distinction,1535.0,78.0,3.4572072072072073,-18.0,241.0,9.0,98.55555555555556,-172.0,0.0,0
589722,Withdrawn,266.0,6.0,5.32,0.0,31.0,1.0,10.0,-101.0,48.0,1
589894,Withdrawn,1705.0,102.0,2.889830508474576,-10.0,233.0,5.0,73.2,-95.0,49.0,1
590072,Fail,21.0,4.0,2.625,-11.0,30.0,0.0,0.0,-134.0,0.0,0
590626,Withdrawn,4231.0,130.0,4.852064220183486,-11.0,263.0,5.0,59.0,-95.0,25.0,1
590699,Withdrawn,411.0,13.0,4.516483516483516,-18.0,10.0,0.0,0.0,-100.0,14.0,1
590744,Withdrawn,3343.0,141.0,4.132262051915945,-4.0,255.0,4.0,77.5,-204.0,-54.0,1
590762,Fail,673.0,91.0,1.7390180878552972,-15.0,242.0,7.0,85.57142857142857,-35.0,0.0,0
590877,Fail,1573.0,89.0,2.891544117647059,-11.0,235.0,6.0,70.5,-205.0,0.0,0
590881,Withdrawn,45.0,7.0,2.3684210526315788,-5.0,103.0,0.0,0.0,-151.0,0.0,1
590914,Fail,679.0,28.0,5.263565891472868,10.0,237.0,8.0,45.5,-23.0,0.0,0
590961,Withdrawn,930.0,60.0,3.6328125,-9.0,244.0,7.0,65.85714285714286,-102.0,230.0,1
590974,Withdrawn,412.0,33.0,3.377049180327869,-18.0,145.0,4.0,64.0,-221.0,157.0,1
591375,Distinction,3050.0,134.0,4.0720961281708945,-18.0,262.0,13.0,96.61538461538461,-204.0,0.0,0
591388,Distinction,5102.0,215.0,3.7268078889700513,-18.0,258.0,13.0,92.0,-218.0,0.0,0
591566,Withdrawn,2301.0,92.0,4.222018348623854,-6.0,235.0,6.0,56.666666666666664,-218.0,135.0,1
591619,Withdrawn,280.0,16.0,2.88659793814433,-3.0,57.0,2.0,54.0,-93.0,62.0,1
591655,Withdrawn,1444.0,78.0,3.7801047120418847,-17.0,206.0,7.0,56.857142857142854,-219.0,221.0,1
591719,Withdrawn,865.0,58.0,2.87375415282392,-11.0,109.0,1.0,86.0,-206.0,130.0,1
591738,Withdrawn,617.0,20.0,4.782945736434108,-1.0,32.0,1.0,80.0,-1.0,33.0,1
591958,Distinction,3792.0,155.0,4.383815028901734,-17.0,261.0,9.0,90.44444444444444,-171.0,0.0,0
592007,Fail,4794.0,156.0,4.0117154811715485,-18.0,252.0,21.0,59.38095238095238,-91.0,0.0,0
592051,Withdrawn,10808.0,231.0,4.790780141843972,-17.0,268.0,19.0,46.94736842105263,-128.0,179.0,1
592093,Withdrawn,2426.0,179.0,2.4308617234468937,-18.0,246.0,19.0,64.78947368421052,-165.0,220.0,1
592151,Pass,687.0,45.0,3.3842364532019706,-7.0,236.0,9.0,73.44444444444444,-23.0,0.0,0
592158,Withdrawn,360.0,24.0,2.2222222222222223,-11.0,160.0,1.0,0.0,-24.0,226.0,1
592259,Withdrawn,2841.0,117.0,3.4604141291108403,-15.0,268.0,16.0,66.8125,-86.0,125.0,1
592284,Withdrawn,95.0,18.0,2.021276595744681,-18.0,55.0,1.0,0.0,-198.0,-197.0,1
592407,Withdrawn,97.0,8.0,2.4871794871794872,-3.0,24.0,1.0,10.0,-15.0,27.0,1
592429,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-205.0,0.0,0
592437,Withdrawn,1333.0,32.0,4.245222929936306,-10.0,65.0,3.0,78.66666666666667,-210.0,79.0,1
